OID_,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE
73,2,34,130.532498521716178,34,-120.636406782999984,35.015355758000055,-120.635937289999958,35.016467148000061,19.164114268241292
74,2,37,130.714264951330421,35,-120.636406782999984,35.015355758000055,-120.636110248999955,35.016508459000079,11.949628902995570
75,2,30,132.285540609826938,36,-120.636406782999984,35.015355758000055,-120.635453079999991,35.016253645000063,41.147919763174897
76,2,33,135.863226611795881,37,-120.636406782999984,35.015355758000055,-120.635899223999957,35.016507016000048,19.935776748817300
77,2,32,141.433870371934461,38,-120.636406782999984,35.015355758000055,-120.635764719999941,35.016516036000041,24.477433558559124
78,2,31,141.531099690817939,39,-120.636406782999984,35.015355758000055,-120.635407557999940,35.016331319000074,40.118932751061372
79,3,2,7.540807839497869,1,-120.636341644999959,35.015397571000051,-120.636406782999984,35.015355758000055,-127.963207151371108
80,3,10,15.412974369058551,2,-120.636341644999959,35.015397571000051,-120.636242869999990,35.015510256000027,35.797018589268227
81,3,9,17.935265443192339,3,-120.636341644999959,35.015397571000051,-120.636145158999966,35.015399848000072,89.192924681642026
82,3,11,19.135063830003389,4,-120.636341644999959,35.015397571000051,-120.636167014999955,35.015493011000046,56.403498703575750
83,3,1,21.735086936126848,5,-120.636341644999959,35.015397571000051,-120.636468842999989,35.015231944000050,-147.714576566448301
84,3,12,23.745232767896809,6,-120.636341644999959,35.015397571000051,-120.636087106999980,35.015441833000068,78.065160440011439
85,3,4,29.439196606337990,7,-120.636341644999959,35.015397571000051,-120.636349433999953,35.015132289000064,-178.616257993228800
86,3,7,33.054406473331817,8,-120.636341644999959,35.015397571000051,-120.636019566999948,35.015261333000069,117.210158380004557
87,3,8,37.500801256872528,9,-120.636341644999959,35.015397571000051,-120.635931027999959,35.015385645000038,92.021776951117161
88,3,14,38.479932514734500,10,-120.636341644999959,35.015397571000051,-120.635965456999941,35.015554165000026,63.161625704029944
