OID_,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE
1478,0,35,24,39.053494438760943,16,-121.800452905999975,36.832428539000034,-121.800100228999952,36.832220040000038,126.332466907857182
1479,0,35,28,39.391731770117403,17,-121.800452905999975,36.832428539000034,-121.800105684999949,36.832647843000075,51.842498590869781
1480,0,35,43,42.131643771394330,18,-121.800452905999975,36.832428539000034,-121.800893339999959,36.832565615000078,-68.834719811167147
1481,0,35,40,42.572395918372159,19,-121.800452905999975,36.832428539000034,-121.800783730999967,36.832152050000047,-136.114735057732247
1482,0,35,41,46.907912012958292,20,-121.800452905999975,36.832428539000034,-121.800888380999993,36.832191625000064,-124.089557209783777
1483,0,35,22,49.666730371591797,21,-121.800452905999975,36.832428539000034,-121.800303234999944,36.831997463000050,164.405567994674499
1484,0,35,21,56.703014647687525,22,-121.800452905999975,36.832428539000034,-121.800132053999960,36.831987456000036,149.683555065651944
1485,0,35,20,66.190584142886024,23,-121.800452905999975,36.832428539000034,-121.799866302999988,36.832063299000026,127.760014214716819
1486,0,35,9,69.142498747572290,24,-121.800452905999975,36.832428539000034,-121.800213659999940,36.831835915000056,162.020661702807928
1487,0,35,19,72.561891535026717,25,-121.800452905999975,36.832428539000034,-121.799908506999941,36.831942713000046,137.988395229697147
1488,0,35,8,73.514737768345938,26,-121.800452905999975,36.832428539000034,-121.800395661999971,36.831767692000028,176.016829437293268
1489,0,35,42,75.333420604505051,27,-121.800452905999975,36.832428539000034,-121.801293592999968,36.832364255000073,-95.433656137961307
1490,0,35,18,76.522518876255305,28,-121.800452905999975,36.832428539000034,-121.800016068999980,36.831835098000056,149.386147766411881
1491,0,35,7,83.806184451450207,29,-121.800452905999975,36.832428539000034,-121.800367512999969,36.831676481000045,174.784811124715503
1492,0,35,17,86.871049962008428,30,-121.800452905999975,36.832428539000034,-121.799830493999991,36.831826499000044,140.271468523139788
1493,0,35,2,97.307224593404911,31,-121.800452905999975,36.832428539000034,-121.800571617999992,36.831556904000024,-173.752083052411990
1494,0,35,6,99.110038948610708,32,-121.800452905999975,36.832428539000034,-121.800281565999967,36.831546135000053,171.128386835074622
1495,0,35,5,107.112665926377105,33,-121.800452905999975,36.832428539000034,-121.800329361999957,36.831468461000043,174.094246974653771
1496,0,35,11,110.578190866301398,34,-121.800452905999975,36.832428539000034,-121.800055386999986,36.831484738000029,161.295099338548624
1497,0,35,1,111.961810272873265,35,-121.800452905999975,36.832428539000034,-121.800523313999975,36.831421231000036,-176.784077470839463
1498,0,35,10,112.109776073391814,36,-121.800452905999975,36.832428539000034,-121.799892975999967,36.831524120000040,153.541728731217660
1499,0,35,15,118.025707236221422,37,-121.800452905999975,36.832428539000034,-121.799910779999948,36.831458383000040,155.810439519890281
1500,0,35,12,119.529750907159496,38,-121.800452905999975,36.832428539000034,-121.800133798999980,36.831382438000048,166.222210246303206
1501,0,35,3,119.645556716255200,39,-121.800452905999975,36.832428539000034,-121.800414957999976,36.831350835000080,178.378652514558809
1502,0,35,14,124.135959404121422,40,-121.800452905999975,36.832428539000034,-121.799907325999982,36.831399499000042,156.916629905218457
1503,0,35,13,125.674238539871141,41,-121.800452905999975,36.832428539000034,-121.800063438999985,36.831340214000079,163.951136976046485
1504,0,35,4,127.822076529656016,42,-121.800452905999975,36.832428539000034,-121.800310932999992,36.831282392000048,174.313575253217635
1505,0,35,16,128.816706098168652,43,-121.800452905999975,36.832428539000034,-121.799732377999987,36.831422590000045,150.067587506849407
1506,0,36,35,10.355113112283984,1,-121.800443394999945,36.832521536000058,-121.800452905999975,36.832428539000034,-175.300212826246565
1507,0,36,34,17.325747342844814,2,-121.800443394999945,36.832521536000058,-121.800380094999980,36.832373937000057,160.978762918801465
1508,0,36,39,17.655034067619678,3,-121.800443394999945,36.832521536000058,-121.800633795999943,36.832478124000033,-105.835387301228451
1509,0,36,33,18.010544328056884,4,-121.800443394999945,36.832521536000058,-121.800502569999992,36.832366369000056,-162.956640747700675
1510,0,36,27,18.476710327069974,5,-121.800443394999945,36.832521536000058,-121.800237310999989,36.832538191000026,84.258868601613500
1511,0,36,37,18.785697043901841,6,-121.800443394999945,36.832521536000058,-121.800589346999971,36.832643564000080,-43.873812569890440
1512,0,36,29,20.096434081171498,7,-121.800443394999945,36.832521536000058,-121.800316864999957,36.832671365000067,34.170383287702350
1513,0,36,32,20.880817226839582,8,-121.800443394999945,36.832521536000058,-121.800602299999980,36.832383379000078,-137.244497738466293
1514,0,36,38,30.621896050318895,9,-121.800443394999945,36.832521536000058,-121.800782681999976,36.832479625000076,-98.736165950798281
1515,0,36,31,32.416998499195820,10,-121.800443394999945,36.832521536000058,-121.800675622999961,36.832296855000038,-140.278458778573111
1516,0,36,28,33.227136146109821,11,-121.800443394999945,36.832521536000058,-121.800105684999949,36.832647843000075,65.048477413253721
1517,0,36,26,36.270916548814562,12,-121.800443394999945,36.832521536000058,-121.800259250999943,36.832230137000067,153.070441280352100
1518,0,36,30,37.221561249533231,13,-121.800443394999945,36.832521536000058,-121.800589418999948,36.832207340000025,-159.514658499458363
1519,0,36,23,39.803875994198421,14,-121.800443394999945,36.832521536000058,-121.800428389999979,36.832163063000053,178.072857827100648
1520,0,36,25,39.850215859815215,15,-121.800443394999945,36.832521536000058,-121.800155208999968,36.832247159000076,139.825347019336363
1521,0,36,44,40.040575772892829,16,-121.800443394999945,36.832521536000058,-121.800714203999974,36.832233796000025,-142.890629922267323
1522,0,36,43,40.434989109760444,17,-121.800443394999945,36.832521536000058,-121.800893339999959,36.832565615000078,-83.051457135636653
1523,0,36,24,45.349752217520219,18,-121.800443394999945,36.832521536000058,-121.800100228999952,36.832220040000038,137.542972526097088
1524,0,36,40,51.019942607301488,19,-121.800443394999945,36.832521536000058,-121.800783730999967,36.832152050000047,-143.482521271167712
1525,0,36,41,54.001561704574847,20,-121.800443394999945,36.832521536000058,-121.800888380999993,36.832191625000064,-132.685471644453997
1526,0,36,22,59.487559342563408,21,-121.800443394999945,36.832521536000058,-121.800303234999944,36.831997463000050,167.866926509127211
1527,0,36,21,65.453999983545359,22,-121.800443394999945,36.832521536000058,-121.800132053999960,36.831987456000036,154.891986689586275
1528,0,36,20,72.361821007298019,23,-121.800443394999945,36.832521536000058,-121.799866302999988,36.832063299000026,134.648275393041530
1529,0,36,42,77.825775098132979,24,-121.800443394999945,36.832521536000058,-121.801293592999968,36.832364255000073,-102.959847345096932
1530,0,36,9,78.798156567963304,25,-121.800443394999945,36.832521536000058,-121.800213659999940,36.831835915000056,164.925027473785320
1531,0,36,19,80.017926366868110,26,-121.800443394999945,36.832521536000058,-121.799908506999941,36.831942713000046,143.393599754190689
1532,0,36,8,83.765757962753682,27,-121.800443394999945,36.832521536000058,-121.800395661999971,36.831767692000028,177.086178838035210
1533,0,36,18,85.182862623859378,28,-121.800443394999945,36.832521536000058,-121.800016068999980,36.831835098000056,153.415643425257969
1534,0,36,7,94.023544965672997,29,-121.800443394999945,36.832521536000058,-121.800367512999969,36.831676481000045,175.871407450405115
1535,0,36,17,94.544206296642301,30,-121.800443394999945,36.832521536000058,-121.799830493999991,36.831826499000044,144.668683457624894
1536,0,36,2,107.658921380621592,31,-121.800443394999945,36.832521536000058,-121.800571617999992,36.831556904000024,-173.900965944397342
1537,0,36,6,109.203056858787775,32,-121.800443394999945,36.832521536000058,-121.800281565999967,36.831546135000053,172.403397037915710
1538,0,36,5,117.306371097872301,33,-121.800443394999945,36.832521536000058,-121.800329361999957,36.831468461000043,175.025150617208112
1539,0,36,11,120.151735744288700,34,-121.800443394999945,36.832521536000058,-121.800055386999986,36.831484738000029,163.256958482075390
1540,0,36,10,121.089682191458877,35,-121.800443394999945,36.832521536000058,-121.799892975999967,36.831524120000040,156.077675229652044
1541,0,36,1,122.313744831807156,36,-121.800443394999945,36.832521536000058,-121.800523313999975,36.831421231000036,-176.658461831192227
1542,0,36,15,127.190596410217367,37,-121.800443394999945,36.832521536000058,-121.799910779999948,36.831458383000040,158.064627895083618
1543,0,36,12,129.392662168476079,38,-121.800443394999945,36.832521536000058,-121.800133798999980,36.831382438000048,167.675606805659385
1544,0,36,3,129.942716800315850,39,-121.800443394999945,36.832521536000058,-121.800414957999976,36.831350835000080,178.881373127401872
1545,0,36,14,133.384677431905402,40,-121.800443394999945,36.832521536000058,-121.799907325999982,36.831399499000042,158.990451319748132
1546,0,36,13,135.407459240006261,41,-121.800443394999945,36.832521536000058,-121.800063438999985,36.831340214000079,165.503605037620162
1547,0,36,16,137.463096204181170,42,-121.800443394999945,36.832521536000058,-121.799732377999987,36.831422590000045,152.521208532287091
1548,0,36,4,138.020146030452509,43,-121.800443394999945,36.832521536000058,-121.800310932999992,36.831282392000048,175.088580498013158
1549,0,37,39,18.782919300756539,1,-121.800589346999971,36.832643564000080,-121.800633795999943,36.832478124000033,-167.812963853364977
1550,0,37,36,18.785697043837924,2,-121.800589346999971,36.832643564000080,-121.800443394999945,36.832521536000058,136.126099934784179
1551,0,37,29,24.502140209923610,3,-121.800589346999971,36.832643564000080,-121.800316864999957,36.832671365000067,82.766283255089903
1552,0,37,38,25.068642569117241,4,-121.800589346999971,36.832643564000080,-121.800782681999976,36.832479625000076,-136.529497076217240
1553,0,37,35,26.787172221917519,5,-121.800589346999971,36.832643564000080,-121.800452905999975,36.832428539000034,152.975225485685911
1554,0,37,43,28.464388027238812,6,-121.800589346999971,36.832643564000080,-121.800893339999959,36.832565615000078,-107.691957898958123
1555,0,37,32,28.897013152129432,7,-121.800589346999971,36.832643564000080,-121.800602299999980,36.832383379000078,-177.708324093335477
1556,0,37,33,31.720638990298468,8,-121.800589346999971,36.832643564000080,-121.800502569999992,36.832366369000056,165.874920812134235
1557,0,37,27,33.510393291208850,9,-121.800589346999971,36.832643564000080,-121.800237310999989,36.832538191000026,110.423483905046822
1558,0,37,34,35.266884452472418,10,-121.800589346999971,36.832643564000080,-121.800380094999980,36.832373937000057,148.041990860602198
1559,0,37,31,39.238070089531412,11,-121.800589346999971,36.832643564000080,-121.800675622999961,36.832296855000038,-168.688302724034202
1560,0,37,28,43.148344694656267,12,-121.800589346999971,36.832643564000080,-121.800105684999949,36.832647843000075,89.369285794408455
1561,0,37,44,46.817979004180678,13,-121.800589346999971,36.832643564000080,-121.800714203999974,36.832233796000025,-166.237241329882949
1562,0,37,30,48.409742602498469,14,-121.800589346999971,36.832643564000080,-121.800589418999948,36.832207340000025,-179.992398125605092
1563,0,37,26,54.516713867931927,15,-121.800589346999971,36.832643564000080,-121.800259250999943,36.832230137000067,147.306620976647054
1564,0,37,23,55.222689095051926,16,-121.800589346999971,36.832643564000080,-121.800428389999979,36.832163063000053,164.929313756328185
1565,0,37,41,56.806632398845714,17,-121.800589346999971,36.832643564000080,-121.800888380999993,36.832191625000064,-151.992235344392668
1566,0,37,40,57.235492804609905,18,-121.800589346999971,36.832643564000080,-121.800783730999967,36.832152050000047,-162.364170672589381
1567,0,37,25,58.609307316187611,19,-121.800589346999971,36.832643564000080,-121.800155208999968,36.832247159000076,138.640328699728570
1568,0,37,24,64.131388304281529,20,-121.800589346999971,36.832643564000080,-121.800100228999952,36.832220040000038,137.127911697176955
1569,0,37,42,70.053806619973471,21,-121.800589346999971,36.832643564000080,-121.801293592999968,36.832364255000073,-116.260889289149617
1570,0,37,22,76.107985072121210,22,-121.800589346999971,36.832643564000080,-121.800303234999944,36.831997463000050,160.405845176904080
1571,0,37,21,83.460165173416115,23,-121.800589346999971,36.832643564000080,-121.800132053999960,36.831987456000036,150.739464749730502
1572,0,37,20,91.142556681051644,24,-121.800589346999971,36.832643564000080,-121.799866302999988,36.832063299000026,134.952772944342797
1573,0,37,9,95.689269440207397,25,-121.800589346999971,36.832643564000080,-121.800213659999940,36.831835915000056,159.498121523469081
1574,0,37,19,98.681327313270813,26,-121.800589346999971,36.832643564000080,-121.799908506999941,36.831942713000046,142.013607947834601
1575,0,37,8,98.723173657071186,27,-121.800589346999971,36.832643564000080,-121.800395661999971,36.831767692000028,169.920411740687598
1576,0,37,18,103.270766411305928,28,-121.800589346999971,36.832643564000080,-121.800016068999980,36.831835098000056,150.316482131285994
1577,0,37,7,109.130771014809355,29,-121.800589346999971,36.832643564000080,-121.800367512999969,36.831676481000045,169.552455986365430
1578,0,37,17,113.155906688617037,30,-121.800589346999971,36.832643564000080,-121.799830493999991,36.831826499000044,143.255509614909357
1579,0,37,2,120.601918782134092,31,-121.800589346999971,36.832643564000080,-121.800571617999992,36.831556904000024,179.248607029300416
1580,0,37,6,124.843213792098553,32,-121.800589346999971,36.832643564000080,-121.800281565999967,36.831546135000053,167.295242646803928
1581,0,37,5,132.452776311086012,33,-121.800589346999971,36.832643564000080,-121.800329361999957,36.831468461000043,169.915437878035675
1582,0,37,1,135.775631758043829,34,-121.800589346999971,36.832643564000080,-121.800523313999975,36.831421231000036,177.513428459975273
1583,0,37,11,137.138238189483758,35,-121.800589346999971,36.832643564000080,-121.800055386999986,36.831484738000029,159.675404237715185
1584,0,37,10,138.895891769617009,36,-121.800589346999971,36.832643564000080,-121.799892975999967,36.831524120000040,153.432409790085103
1585,0,37,3,144.300967916936173,37,-121.800589346999971,36.832643564000080,-121.800414957999976,36.831350835000080,173.810999027175171
1586,0,37,15,144.786154371268793,38,-121.800589346999971,36.832643564000080,-121.799910779999948,36.831458383000040,155.286031023843407
1587,0,37,12,145.733487338500936,39,-121.800589346999971,36.832643564000080,-121.800133798999980,36.831382438000048,163.808145019765874
1588,0,37,14,150.871014422128212,40,-121.800589346999971,36.832643564000080,-121.799907325999982,36.831399499000042,156.217300061977312
1589,0,37,13,152.056964736859214,41,-121.800589346999971,36.832643564000080,-121.800063438999985,36.831340214000079,162.028937788927465
1590,0,37,4,153.083570531420179,42,-121.800589346999971,36.832643564000080,-121.800310932999992,36.831282392000048,170.662885924781705
1591,0,37,16,155.575325098152661,43,-121.800589346999971,36.832643564000080,-121.799732377999987,36.831422590000045,150.567952365446445
1592,0,38,39,13.282653042787388,1,-121.800782681999976,36.832479625000076,-121.800633795999943,36.832478124000033,90.718498947711780
1593,0,38,43,13.729818015641701,2,-121.800782681999976,36.832479625000076,-121.800893339999959,36.832565615000078,-45.969996968388649
1594,0,38,32,19.313454421063877,3,-121.800782681999976,36.832479625000076,-121.800602299999980,36.832383379000078,123.574838412935677
1595,0,38,31,22.418788559851041,4,-121.800782681999976,36.832479625000076,-121.800675622999961,36.832296855000038,154.786067848028864
1596,0,38,37,25.068642569031873,5,-121.800782681999976,36.832479625000076,-121.800589346999971,36.832643564000080,43.470387023779722
1597,0,38,44,27.956315173557133,6,-121.800782681999976,36.832479625000076,-121.800714203999974,36.832233796000025,167.378525255822240
1598,0,38,33,27.970706485430764,7,-121.800782681999976,36.832479625000076,-121.800502569999992,36.832366369000056,116.701655518847872
1599,0,38,35,29.959479777616608,8,-121.800782681999976,36.832479625000076,-121.800452905999975,36.832428539000034,100.907774264785758
1600,0,38,36,30.621896050286967,9,-121.800782681999976,36.832479625000076,-121.800443394999945,36.832521536000058,81.263630654596440
1601,0,38,41,33.322526839633603,10,-121.800782681999976,36.832479625000076,-121.800888380999993,36.832191625000064,-163.562806653313515
1602,0,38,30,34.789056768665276,11,-121.800782681999976,36.832479625000076,-121.800589418999948,36.832207340000025,150.292701106808721
1603,0,38,40,36.352593025360427,12,-121.800782681999976,36.832479625000076,-121.800783730999967,36.832152050000047,-179.852510242792732
1604,0,38,34,37.780101276524746,13,-121.800782681999976,36.832479625000076,-121.800380094999980,36.832373937000057,108.085977287377702
1605,0,38,29,46.684998774158657,14,-121.800782681999976,36.832479625000076,-121.800316864999957,36.832671365000067,62.884503238678050
1606,0,38,23,47.254943754297422,15,-121.800782681999976,36.832479625000076,-121.800428389999979,36.832163063000053,138.023534369793680
1607,0,38,42,47.340796501359641,16,-121.800782681999976,36.832479625000076,-121.801293592999968,36.832364255000073,-105.690654403134985
1608,0,38,27,49.082863405731068,17,-121.800782681999976,36.832479625000076,-121.800237310999989,36.832538191000026,82.390638137995438
1609,0,38,26,54.284873518397113,18,-121.800782681999976,36.832479625000076,-121.800259250999943,36.832230137000067,120.665539569075960
1610,0,38,25,61.633627708912094,19,-121.800782681999976,36.832479625000076,-121.800155208999968,36.832247159000076,114.743957253944984
1611,0,38,28,63.211914070626200,20,-121.800782681999976,36.832479625000076,-121.800105684999949,36.832647843000075,72.822911549510835
1612,0,38,24,67.351032398821388,21,-121.800782681999976,36.832479625000076,-121.800100228999952,36.832220040000038,115.322684561983635
1613,0,38,22,68.500667981274972,22,-121.800782681999976,36.832479625000076,-121.800303234999944,36.831997463000050,141.363689315486852
1614,0,38,21,79.698465278611380,23,-121.800782681999976,36.832479625000076,-121.800132053999960,36.831987456000036,133.259849872739636
1615,0,38,8,86.220531742056281,24,-121.800782681999976,36.832479625000076,-121.800395661999971,36.831767692000028,156.395113920062073
1616,0,38,9,87.633699634159356,25,-121.800782681999976,36.832479625000076,-121.800213659999940,36.831835915000056,144.602911398654044
1617,0,38,20,93.899929816969973,26,-121.800782681999976,36.832479625000076,-121.799866302999988,36.832063299000026,119.473811920930942
1618,0,38,7,96.517121196259950,27,-121.800782681999976,36.832479625000076,-121.800367512999969,36.831676481000045,157.435291145701569
1619,0,38,19,98.139982639255024,28,-121.800782681999976,36.832479625000076,-121.799908506999941,36.831942713000046,127.381872099156453
1620,0,38,18,98.958507871283359,29,-121.800782681999976,36.832479625000076,-121.800016068999980,36.831835098000056,136.284948207270844
1621,0,38,2,104.115135435299820,30,-121.800782681999976,36.832479625000076,-121.800571617999992,36.831556904000024,169.581118992424706
1622,0,38,17,111.662457383722455,31,-121.800782681999976,36.832479625000076,-121.799830493999991,36.831826499000044,130.473649578938449
1623,0,38,6,112.827293920653602,32,-121.800782681999976,36.832479625000076,-121.800281565999967,36.831546135000053,156.658497204661927
1624,0,38,5,119.277803615776065,33,-121.800782681999976,36.832479625000076,-121.800329361999957,36.831468461000043,160.181754124851125
1625,0,38,1,119.711984763472273,34,-121.800782681999976,36.832479625000076,-121.800523313999975,36.831421231000036,168.855875913609680
1626,0,38,11,128.059074209192062,35,-121.800782681999976,36.832479625000076,-121.800055386999986,36.831484738000029,149.559471901161487
1627,0,38,3,129.490828685081510,36,-121.800782681999976,36.832479625000076,-121.800414957999976,36.831350835000080,165.325363845488084
1628,0,38,10,132.450275306408088,37,-121.800782681999976,36.832479625000076,-121.799892975999967,36.831524120000040,143.185000905187934
1629,0,38,12,134.818840569741496,38,-121.800782681999976,36.832479625000076,-121.800133798999980,36.831382438000048,154.573222283530498
1630,0,38,15,137.454767323613964,39,-121.800782681999976,36.832479625000076,-121.799910779999948,36.831458383000040,145.537835810940720
1631,0,38,4,139.367906322833960,40,-121.800782681999976,36.832479625000076,-121.800310932999992,36.831282392000048,162.424537494501010
1632,0,38,13,141.792805867145233,41,-121.800782681999976,36.832479625000076,-121.800063438999985,36.831340214000079,153.095395891628669
1633,0,38,14,143.058401853078038,42,-121.800782681999976,36.832479625000076,-121.799907325999982,36.831399499000042,146.917150058095018
1634,0,38,16,150.129608584106819,43,-121.800782681999976,36.832479625000076,-121.799732377999987,36.831422590000045,141.384127509451332
1635,0,39,32,10.883207906010515,1,-121.800633795999943,36.832478124000033,-121.800602299999980,36.832383379000078,165.038846557747036
1636,0,39,38,13.282653042787231,2,-121.800633795999943,36.832478124000033,-121.800782681999976,36.832479625000076,-89.281411798549144
1637,0,39,35,17.049006587546842,3,-121.800633795999943,36.832478124000033,-121.800452905999975,36.832428539000034,108.829629871847374
1638,0,39,33,17.054158103495130,4,-121.800633795999943,36.832478124000033,-121.800502569999992,36.832366369000056,136.652973153175566
1639,0,39,36,17.655034067633359,5,-121.800633795999943,36.832478124000033,-121.800443394999945,36.832521536000058,74.164498557461428
1640,0,39,37,18.782919300913058,6,-121.800633795999943,36.832478124000033,-121.800589346999971,36.832643564000080,12.187009500309728
1641,0,39,31,20.459355073951965,7,-121.800633795999943,36.832478124000033,-121.800675622999961,36.832296855000038,-169.491938222271443
1642,0,39,43,25.106414805299256,8,-121.800633795999943,36.832478124000033,-121.800893339999959,36.832565615000078,-67.249069174164660
1643,0,39,34,25.414188998432731,9,-121.800633795999943,36.832478124000033,-121.800380094999980,36.832373937000057,117.061426950554520
1644,0,39,44,28.046918463400687,10,-121.800633795999943,36.832478124000033,-121.800714203999974,36.832233796000025,-165.182085702826981
1645,0,39,30,30.309754448294314,11,-121.800633795999943,36.832478124000033,-121.800589418999948,36.832207340000025,172.495201192882035
1646,0,39,29,35.485249188984412,12,-121.800633795999943,36.832478124000033,-121.800316864999957,36.832671365000067,52.819211600386168
1647,0,39,27,35.991722369684048,13,-121.800633795999943,36.832478124000033,-121.800237310999989,36.832538191000026,79.326701488838026
1648,0,39,40,38.578695116471629,14,-121.800633795999943,36.832478124000033,-121.800783730999967,36.832152050000047,-159.714380242237894
1649,0,39,41,39.072234135620597,15,-121.800633795999943,36.832478124000033,-121.800888380999993,36.832191625000064,-144.461487299462561
1650,0,39,23,39.474261453919233,16,-121.800633795999943,36.832478124000033,-121.800428389999979,36.832163063000053,152.342053702516012
1651,0,39,26,43.286489132759797,17,-121.800633795999943,36.832478124000033,-121.800259250999943,36.832230137000067,129.476975710501364
1652,0,39,25,49.796247103576768,18,-121.800633795999943,36.832478124000033,-121.800155208999968,36.832247159000076,120.978734406114171
1653,0,39,28,50.736339655940967,19,-121.800633795999943,36.832478124000033,-121.800105684999949,36.832647843000075,68.208795935075401
1654,0,39,24,55.550327509884958,20,-121.800633795999943,36.832478124000033,-121.800100228999952,36.832220040000038,121.036198235509190
1655,0,39,42,60.199486891432471,21,-121.800633795999943,36.832478124000033,-121.801293592999968,36.832364255000073,-102.116959662779067
1656,0,39,22,60.949442581486792,22,-121.800633795999943,36.832478124000033,-121.800303234999944,36.831997463000050,151.064984627228455
1657,0,39,21,70.486402704469640,23,-121.800633795999943,36.832478124000033,-121.800132053999960,36.831987456000036,140.579909707804092
1658,0,39,9,80.522816132465195,24,-121.800633795999943,36.832478124000033,-121.800213659999940,36.831835915000056,152.260765001073480
1659,0,39,8,81.651661012569477,25,-121.800633795999943,36.832478124000033,-121.800395661999971,36.831767692000028,164.919850432633183
1660,0,39,20,82.503086430108823,26,-121.800633795999943,36.832478124000033,-121.799866302999988,36.832063299000026,123.915923589284986
1661,0,39,19,87.843982247633946,27,-121.800633795999943,36.832478124000033,-121.799908506999941,36.831942713000046,132.562124288385121
1662,0,39,18,90.159838698667258,28,-121.800633795999943,36.832478124000033,-121.800016068999980,36.831835098000056,142.323620990546175
1663,0,39,7,92.078729289951369,29,-121.800633795999943,36.832478124000033,-121.800367512999969,36.831676481000045,165.049783735519327
1664,0,39,17,101.805951917338760,30,-121.800633795999943,36.832478124000033,-121.799830493999991,36.831826499000044,135.259880480326558
1665,0,39,2,102.382287298848610,31,-121.800633795999943,36.832478124000033,-121.800571617999992,36.831556904000024,176.894373248460141
1666,0,39,6,108.094643676365081,32,-121.800633795999943,36.832478124000033,-121.800281565999967,36.831546135000053,163.100964143879793
1667,0,39,5,115.291088187898410,33,-121.800633795999943,36.832478124000033,-121.800329361999957,36.831468461000043,166.375416177151607
1668,0,39,1,117.701532511540790,34,-121.800633795999943,36.832478124000033,-121.800523313999975,36.831421231000036,175.196656236217081
1669,0,39,11,121.718305359222697,35,-121.800633795999943,36.832478124000033,-121.800055386999986,36.831484738000029,154.917821740940155
1670,0,39,10,124.803427659069399,36,-121.800633795999943,36.832478124000033,-121.799892975999967,36.831524120000040,148.026474711642152
1671,0,39,3,126.614365701076906,37,-121.800633795999943,36.832478124000033,-121.800414957999976,36.831350835000080,171.130451161912418
1672,0,39,12,129.515882211552309,38,-121.800633795999943,36.832478124000033,-121.800133798999980,36.831382438000048,159.855588928124916
1673,0,39,15,130.255097197187581,39,-121.800633795999943,36.832478124000033,-121.799910779999948,36.831458383000040,150.318930932914384
1674,0,39,4,135.785501234078936,40,-121.800633795999943,36.832478124000033,-121.800310932999992,36.831282392000048,167.753758292003681
1675,0,39,14,136.117303970589688,41,-121.800633795999943,36.832478124000033,-121.799907325999982,36.831399499000042,151.568356390596961
1676,0,39,13,136.143870665218373,42,-121.800633795999943,36.832478124000033,-121.800063438999985,36.831340214000079,158.054479652716708
1677,0,39,16,142.082380920747312,43,-121.800633795999943,36.832478124000033,-121.799732377999987,36.831422590000045,145.530742096825094
1678,0,40,41,10.316961092110867,1,-121.800783730999967,36.832152050000047,-121.800888380999993,36.832191625000064,-64.805692280831948
1679,0,40,44,10.989290488406692,2,-121.800783730999967,36.832152050000047,-121.800714203999974,36.832233796000025,34.360188373690754
1680,0,40,30,18.387888190552751,3,-121.800783730999967,36.832152050000047,-121.800589418999948,36.832207340000025,70.507290223495929
1681,0,40,31,18.741406352710580,4,-121.800783730999967,36.832152050000047,-121.800675622999961,36.832296855000038,30.969432884476191
1682,0,40,32,30.347692783707625,5,-121.800783730999967,36.832152050000047,-121.800602299999980,36.832383379000078,32.229658446462153
1683,0,40,23,31.722434054030103,6,-121.800783730999967,36.832152050000047,-121.800428389999979,36.832163063000053,87.791927094036922
1684,0,40,33,34.565250817692046,7,-121.800783730999967,36.832152050000047,-121.800502569999992,36.832366369000056,46.520945868638876
1685,0,40,38,36.352593025746543,8,-121.800783730999967,36.832152050000047,-121.800782681999976,36.832479625000076,0.147489128356284
1686,0,40,39,38.578695116783322,9,-121.800783730999967,36.832152050000047,-121.800633795999943,36.832478124000033,20.285529875288976
1687,0,40,35,42.572395918274964,10,-121.800783730999967,36.832152050000047,-121.800452905999975,36.832428539000034,43.885066621151744
1688,0,40,34,43.621570785268680,11,-121.800783730999967,36.832152050000047,-121.800380094999980,36.832373937000057,55.633220407304528
1689,0,40,22,46.169162327907905,12,-121.800783730999967,36.832152050000047,-121.800303234999944,36.831997463000050,111.812517705305126
1690,0,40,43,46.925186861241862,13,-121.800783730999967,36.832152050000047,-121.800893339999959,36.832565615000078,-12.026884724777441
1691,0,40,26,47.582970056671201,14,-121.800783730999967,36.832152050000047,-121.800259250999943,36.832230137000067,79.506751803652591
1692,0,40,36,51.019942606868923,15,-121.800783730999967,36.832152050000047,-121.800443394999945,36.832521536000058,36.517274706124532
1693,0,40,42,51.218064908276965,16,-121.800783730999967,36.832152050000047,-121.801293592999968,36.832364255000073,-62.626554345676659
1694,0,40,8,54.934517620661104,17,-121.800783730999967,36.832152050000047,-121.800395661999971,36.831767692000028,140.936611793687234
1695,0,40,25,57.053281555346622,18,-121.800783730999967,36.832152050000047,-121.800155208999968,36.832247159000076,79.338866579612329
1696,0,40,37,57.235492804389970,19,-121.800783730999967,36.832152050000047,-121.800589346999971,36.832643564000080,17.635712798884374
1697,0,40,21,60.936192232408409,20,-121.800783730999967,36.832152050000047,-121.800132053999960,36.831987456000036,107.442504057009188
1698,0,40,24,61.438164075945522,21,-121.800783730999967,36.832152050000047,-121.800100228999952,36.832220040000038,82.945552347471974
1699,0,40,9,61.781721116976307,22,-121.800783730999967,36.832152050000047,-121.800213659999940,36.831835915000056,124.600458337940239
1700,0,40,7,64.528445252852862,23,-121.800783730999967,36.832152050000047,-121.800367512999969,36.831676481000045,144.872244171698782
1701,0,40,27,64.902137872932286,24,-121.800783730999967,36.832152050000047,-121.800237310999989,36.832538191000026,48.680695619518374
1702,0,40,2,68.703133901408393,25,-121.800783730999967,36.832152050000047,-121.800571617999992,36.831556904000024,164.013057471826130
1703,0,40,29,71.104280409394335,26,-121.800783730999967,36.832152050000047,-121.800316864999957,36.832671365000067,35.854078193489599
1704,0,40,18,76.985830050920868,27,-121.800783730999967,36.832152050000047,-121.800016068999980,36.831835098000056,117.185985118273521
